player_id,player_name,team,position,age,is_starter,matches_played,minutes_played,goals,assists,yellow_cards,red_cards,recent_form,injury_risk,days_since_match,estimated_energy,confidence,data_source
New_Zealand_7,Player_7,New Zealand,RM,25,True,22,1869,0,0,2,0,-0.41,0.14,7,81.3,0.75,synthesized_from_distributions
New_Zealand_8,Player_8,New Zealand,AM,34,True,30,2611,0,0,2,0,-0.79,0.123,0,81.3,0.75,synthesized_from_distributions
New_Zealand_9,Player_9,New Zealand,ST,26,True,28,1928,0,0,2,0,-0.49,0.27,1,80.5,0.75,synthesized_from_distributions
New_Zealand_10,Player_10,New Zealand,LW,27,True,22,1892,0,0,2,0,-0.63,0.468,12,77.3,0.75,synthesized_from_distributions
New_Zealand_11,Player_11,New Zealand,RW,36,False,12,761,0,1,1,0,0.44,0.481,8,81.1,0.65,synthesized_from_distributions
New_Zealand_12,Player_12,New Zealand,FW,28,False,13,1020,0,0,0,0,0.76,0.123,6,87.8,0.65,synthesized_from_distributions
New_Zealand_13,Player_13,New Zealand,ST,26,False,13,1114,1,1,0,0,-0.69,0.408,6,80.6,0.65,synthesized_from_distributions
New_Zealand_14,Player_14,New Zealand,LW,27,False,8,708,2,0,2,0,0.42,0.108,0,82.2,0.65,synthesized_from_distributions
New_Zealand_15,Player_15,New Zealand,RW,33,False,16,1202,0,1,1,0,0.54,0.555,14,81.2,0.65,synthesized_from_distributions
New_Zealand_16,Player_16,New Zealand,FW,23,False,11,844,0,0,2,0,2.14,0.568,8,83.2,0.65,synthesized_from_distributions
New_Zealand_17,Player_17,New Zealand,ST,32,False,9,802,2,0,1,0,-1.28,0.014,6,80.2,0.65,synthesized_from_distributions
New_Zealand_18,Player_18,New Zealand,LW,33,False,18,1348,2,0,0,0,0.29,0.237,0,85.9,0.65,synthesized_from_distributions
New_Zealand_19,Player_19,New Zealand,RW,34,False,9,735,0,0,2,0,0.38,0.143,14,81.9,0.65,synthesized_from_distributions
New_Zealand_20,Player_20,New Zealand,FW,24,False,7,596,0,0,1,0,-0.82,0.388,1,77.6,0.65,synthesized_from_distributions
New_Zealand_21,Player_21,New Zealand,ST,27,False,13,1117,0,0,1,0,0.46,0.19,14,84.2,0.65,synthesized_from_distributions
New_Zealand_22,Player_22,New Zealand,LW,32,False,6,410,0,0,1,0,0.37,0.53,12,79.6,0.65,synthesized_from_distributions
